canonical_configuration_id,row_count,unique_technical_signatures,unique_package_contexts,identity_status
CFG731_ef2da8cd513b19be,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_ef4cf0e053e2d332,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_ef6e203c92a71c88,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_ef7dc9987c0ff289,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_ef80bc09b85a457a,1,1,1,UNIQUE_ROW
CFG731_ef8d68b6d278bfec,11,1,1,EXACT_DUPLICATE_ROWS
CFG731_ef8d7fa6d580061e,1,1,1,UNIQUE_ROW
CFG731_ef980c35ed5ff3e4,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_efa8c18fb6c75fe9,1,1,1,UNIQUE_ROW
CFG731_efc7192ec7619402,1,1,1,UNIQUE_ROW
CFG731_efc9d6b915117e15,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_efd04893c134641c,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_eff2b6eef0bebb97,1,1,1,UNIQUE_ROW
CFG731_f030e97d69c5c359,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_f03dd6d0a112bc66,1,1,1,UNIQUE_ROW
CFG731_f0496d00d34377f6,1,1,1,UNIQUE_ROW
CFG731_f0818b6e9953d652,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f0b756a84ac83cc9,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f0cf22354800092d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f0dab232b993fcfd,1,1,1,UNIQUE_ROW
CFG731_f0e6b17b1bb2d5ab,1,1,1,UNIQUE_ROW
CFG731_f1291711f7901d90,1,1,1,UNIQUE_ROW
CFG731_f1355b6f00fd7f67,1,1,1,UNIQUE_ROW
CFG731_f1614000023c2800,1,1,1,UNIQUE_ROW
CFG731_f18a3ccbf3550dd1,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f18f698820229a80,1,1,1,UNIQUE_ROW
CFG731_f190b8445f1cafae,1,1,1,UNIQUE_ROW
CFG731_f2009d42f55088a9,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f235f4dd7693c885,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_f23946dbf617272b,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_f2765a45b3166d3a,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f287b32480efae51,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_f2984ef18273dd81,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f2a296f2bedae0e8,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_f2ae58b91c3b6ca0,1,1,1,UNIQUE_ROW
CFG731_f2afd0b311942daf,1,1,1,UNIQUE_ROW
CFG731_f2b305fda5b7c1ed,1,1,1,UNIQUE_ROW
CFG731_f2b6724ca609efbb,1,1,1,UNIQUE_ROW
CFG731_f2b81de0fc70d489,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_f2f16ec6756d8443,1,1,1,UNIQUE_ROW
CFG731_f2f3c932d1048d8d,1,1,1,UNIQUE_ROW
CFG731_f3a077220d123b51,1,1,1,UNIQUE_ROW
CFG731_f3b867931d904122,1,1,1,UNIQUE_ROW
CFG731_f3fed379f1eb01f9,1,1,1,UNIQUE_ROW
CFG731_f430d8ebe4134533,1,1,1,UNIQUE_ROW
CFG731_f4856d563cc31f77,1,1,1,UNIQUE_ROW
CFG731_f4b47bdd7a112596,1,1,1,UNIQUE_ROW
CFG731_f4dfffb8a9fa30f7,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f4e451f0b68379ff,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_f4e7010207bfdfc0,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_f53899c7a09e0138,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_f55693c6f4f3dcb0,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f560db8c82450ee1,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f57aa7e1d23d1414,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f57ccd8e79618aa1,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_f5876a81d70adf82,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f6025c8da02be6ce,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f61d3bc030352da6,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_f631a6c90eb75354,1,1,1,UNIQUE_ROW
CFG731_f6855584dc97aa61,1,1,1,UNIQUE_ROW
CFG731_f693af423cd0a85a,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f6ea64d2965a329a,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f70a752f030fca6e,1,1,1,UNIQUE_ROW
CFG731_f7533d37b29ce240,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f79503cf8f87ea49,10,1,1,EXACT_DUPLICATE_ROWS
CFG731_f7e6eb169c92689f,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_f7f0034a8b15f329,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f840cb2b069bdaac,1,1,1,UNIQUE_ROW
CFG731_f84558a188ec14c0,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f84a3b5f8ae2ffee,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f87794e7a98d0b11,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_f879c0aaba152069,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f8b0b03f1ea66d75,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f8cc7d4d2ef53582,1,1,1,UNIQUE_ROW
CFG731_f9097d199501f9dc,1,1,1,UNIQUE_ROW
CFG731_f9254a8bb3738033,1,1,1,UNIQUE_ROW
CFG731_f92bde4646675f5d,1,1,1,UNIQUE_ROW
CFG731_f97e51d1da57d99f,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f9b0b8723f7e8c60,1,1,1,UNIQUE_ROW
CFG731_f9cbe189d57c95a1,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_f9fd6a4462ec051a,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_fa063863b8688588,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_fa2849b259355775,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_fa50e8a725c751e0,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_fa6ab94f1cf566b3,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_fa6b5a7df55858c0,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_fa91f60062985c6d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_faa6b560b4d99a0a,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_fab0d81b6a0ca4e0,1,1,1,UNIQUE_ROW
CFG731_faff6da73df00950,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_fb16e30f5bbb87f2,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_fb1ab4b34e9c8a75,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_fb3a51904298e616,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_fb76e1a3b49d565f,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_fb9edbaa4769eb64,1,1,1,UNIQUE_ROW
CFG731_fbc30ae2acd85744,1,1,1,UNIQUE_ROW
CFG731_fbf2539ea471ea5b,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_fbf314dca8e31212,1,1,1,UNIQUE_ROW
CFG731_fc05c65994b9f9f2,1,1,1,UNIQUE_ROW
CFG731_fc0b29ae617f0a6b,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_fc60ae5de2353d1d,1,1,1,UNIQUE_ROW
CFG731_fca8628ebb50e372,1,1,1,UNIQUE_ROW
CFG731_fcac286b50f37c22,1,1,1,UNIQUE_ROW
CFG731_fcc72e9951376cf3,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_fcf6a3b44d96735f,1,1,1,UNIQUE_ROW
CFG731_fd10dd35c97df399,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_fd3397424975992e,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_fd6959ad3c5fd9ed,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_fd7b09f495a568bc,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_fdb901ceaee1caed,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_fde1ab2a4808b544,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_fde57c62012d9fbc,1,1,1,UNIQUE_ROW
CFG731_fe2a2a8faea232df,1,1,1,UNIQUE_ROW
CFG731_fe424f85d85e1c0c,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_fe5ec1b0bcdbd396,1,1,1,UNIQUE_ROW
CFG731_fe64c81ced5b13af,1,1,1,UNIQUE_ROW
CFG731_fe9a409c6b2ba9cc,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_ff04d32ca467d2a5,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_ff3460f478ef969b,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_ff5d8da56ff22796,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_ff86a142b07f19cb,1,1,1,UNIQUE_ROW
CFG731_ffc5c52898046e13,1,1,1,UNIQUE_ROW
CFG731_ffee128ffdf503ce,1,1,1,UNIQUE_ROW
