rfq_id,candidate_count,top_score,top_mandatory_coverage,top_preferred_coverage,top_overall_coverage,top_exact_count,top_contradiction_count,top_novalue_count,true_rank,mode,package_aware
RFQ731-002651,97,41.139204204007854,1.0,1.0,1.0,11,0,0,1,V8_EXTRACTED,True
RFQ731-002652,2913,29.260269313107123,0.8372291407591498,1.0,0.9333333333333333,14,1,0,19,V8_EXTRACTED,True
RFQ731-002653,595,34.328663920696556,0.9253782389004765,1.0,0.9333333333333333,14,1,0,35,V8_EXTRACTED,True
RFQ731-002654,595,37.688138091548694,0.939589033701256,1.0,0.9333333333333333,14,0,1,17,V8_EXTRACTED,True
RFQ731-002655,2913,22.591633990130486,0.7769479348564201,1.0,0.8823529411764706,15,2,0,4,V8_EXTRACTED,True
RFQ731-002656,49,39.87631696011992,0.8986285136636175,1.0,0.8571428571428571,12,1,1,1,V8_EXTRACTED,True
RFQ731-002657,595,31.737725214780383,0.9259429140519432,1.0,0.9230769230769231,12,0,1,55,V8_EXTRACTED,True
RFQ731-002658,2913,13.456201131913552,0.6399745688339766,1.0,0.7857142857142857,11,2,1,3,V8_EXTRACTED,True
RFQ731-002659,2913,33.45893242251758,0.825594317169574,1.0,0.875,14,1,1,16,V8_EXTRACTED,True
RFQ731-002660,595,31.839584415607533,0.8723018496180858,1.0,0.9166666666666666,11,0,1,46,V8_EXTRACTED,True
RFQ731-002661,2913,37.84592393057879,0.9335768689596258,1.0,0.9375,15,1,0,4,V8_EXTRACTED,True
RFQ731-002662,2913,36.59320305758193,0.9308860623262469,1.0,0.9333333333333333,14,1,0,158,V8_EXTRACTED,True
RFQ731-002663,2913,25.30935578969479,0.8915097001665063,1.0,0.9166666666666666,11,1,0,72,V8_EXTRACTED,True
RFQ731-002664,2913,31.67143970674691,1.0,1.0,1.0,12,0,0,41,V8_EXTRACTED,True
RFQ731-002665,2913,35.02029166451526,0.8866695315937901,1.0,0.9333333333333333,14,0,1,76,V8_EXTRACTED,True
RFQ731-002666,218,21.206811882498638,0.6147386381177945,1.0,0.7333333333333333,11,2,2,72,V8_EXTRACTED,True
RFQ731-002667,2913,40.783707057480484,0.906238929804451,1.0,0.9375,15,0,1,13,V8_EXTRACTED,True
RFQ731-002668,2913,30.357212783743403,0.9133239722751788,1.0,0.9333333333333333,14,1,0,8,V8_EXTRACTED,True
RFQ731-002669,595,31.436720516580742,0.9227732904299893,1.0,0.9285714285714286,13,1,0,25,V8_EXTRACTED,True
RFQ731-002670,2913,41.15077790641928,1.0,1.0,1.0,14,0,0,108,V8_EXTRACTED,True
RFQ731-002671,2913,34.33926088007776,1.0,1.0,1.0,13,0,0,9,V8_EXTRACTED,True
RFQ731-002672,595,31.436720516580742,0.9227732904299893,1.0,0.9285714285714286,13,1,0,10,V8_EXTRACTED,True
RFQ731-002673,291,17.758701205250638,0.5125244427093919,1.0,0.7333333333333333,11,1,3,93,V8_EXTRACTED,True
RFQ731-002674,595,26.697244606276268,0.8431706432335615,1.0,0.8571428571428571,12,1,1,7,V8_EXTRACTED,True
RFQ731-002675,595,33.84411183762931,0.9298907764962119,1.0,0.9285714285714286,13,0,1,230,V8_EXTRACTED,True
RFQ731-002676,2913,26.960385542562253,0.8997955903121457,1.0,0.9166666666666666,11,1,0,3,V8_EXTRACTED,True
RFQ731-002677,2913,29.61345218165706,0.7805903407470828,1.0,0.8823529411764706,15,1,1,11,V8_EXTRACTED,True
RFQ731-002678,2913,38.58037990466411,1.0,1.0,1.0,15,0,0,30,V8_EXTRACTED,True
RFQ731-002679,2913,35.981160256268495,1.0,1.0,1.0,14,0,0,18,V8_EXTRACTED,True
RFQ731-002680,2913,38.981052162435894,0.9409076922083751,1.0,0.9375,15,1,0,5,V8_EXTRACTED,True
RFQ731-002681,121,33.33370383214894,0.9221975612468611,1.0,0.9166666666666666,11,0,1,4,V8_EXTRACTED,True
RFQ731-002682,121,33.17653755033217,0.922374724780808,1.0,0.9166666666666666,11,1,0,1,V8_EXTRACTED,True
RFQ731-002683,2913,31.606060028431884,0.8307216908344129,1.0,0.8823529411764706,15,1,1,11,V8_EXTRACTED,True
RFQ731-002684,595,34.664169622907544,0.9556032828847276,1.0,0.9285714285714286,13,1,0,161,V8_EXTRACTED,True
RFQ731-002685,218,30.717861016403702,1.0,1.0,1.0,9,0,0,50,V8_EXTRACTED,True
RFQ731-002686,2913,21.539170614543178,0.7706865465957784,1.0,0.8571428571428571,12,2,0,1,V8_EXTRACTED,True
RFQ731-002687,2913,19.646292356922494,0.7592461155474293,1.0,0.8571428571428571,12,2,0,97,V8_EXTRACTED,True
RFQ731-002688,595,34.80687655006767,1.0,1.0,1.0,12,0,0,108,V8_EXTRACTED,True
RFQ731-002689,121,23.134321268150252,0.6893006788159441,1.0,0.9090909090909091,10,0,1,103,V8_EXTRACTED,True
RFQ731-002690,2913,38.513875532905544,0.8612250725986307,1.0,0.8888888888888888,16,1,1,26,V8_EXTRACTED,True
RFQ731-002691,2913,28.0154428936358,0.8085353309238535,1.0,0.8823529411764706,15,2,0,5,V8_EXTRACTED,True
RFQ731-002692,218,26.185277679020526,0.8467687120340862,1.0,0.8181818181818182,9,1,1,4,V8_EXTRACTED,True
RFQ731-002693,121,31.66322015795178,0.9179160751822018,1.0,0.9090909090909091,10,1,0,2,V8_EXTRACTED,True
RFQ731-002694,595,38.91487860501266,1.0,1.0,1.0,14,0,0,1,V8_EXTRACTED,True
RFQ731-002695,291,28.212094528743435,1.0,1.0,1.0,10,0,0,67,V8_EXTRACTED,True
RFQ731-002696,97,45.95363927620903,0.9492847106373111,1.0,0.9230769230769231,12,0,1,1,V8_EXTRACTED,True
RFQ731-002697,2913,32.66435526890173,0.9207498375305693,1.0,0.9333333333333333,14,1,0,15,V8_EXTRACTED,True
RFQ731-002698,595,28.21650580633731,0.8109869862670074,1.0,0.8571428571428571,12,1,1,51,V8_EXTRACTED,True
RFQ731-002699,2913,31.749129099806368,0.8164991402109207,1.0,0.875,14,1,1,39,V8_EXTRACTED,True
RFQ731-002700,291,40.00845815718577,1.0,1.0,1.0,12,0,0,1,V8_EXTRACTED,True
RFQ731-002701,595,26.64273664751068,0.8002518358925906,1.0,0.8461538461538461,11,1,1,75,V8_EXTRACTED,True
RFQ731-002702,595,29.620284488357672,0.8598013662796772,1.0,0.8666666666666667,13,1,1,3,V8_EXTRACTED,True
RFQ731-002703,595,31.669485943494287,0.867777704992475,1.0,0.8666666666666667,13,1,1,4,V8_EXTRACTED,True
RFQ731-002704,595,36.36166611425018,0.8501109716613463,1.0,0.8823529411764706,15,0,2,6,V8_EXTRACTED,True
RFQ731-002705,2913,24.05551515980504,0.8091353590146557,1.0,0.9285714285714286,13,1,0,3,V8_EXTRACTED,True
RFQ731-002706,2913,39.4788281854905,0.9367994330204734,1.0,0.9411764705882353,16,1,0,1,V8_EXTRACTED,True
RFQ731-002707,595,38.99876942086932,1.0,1.0,1.0,15,0,0,51,V8_EXTRACTED,True
RFQ731-002708,218,27.96417083117653,0.9135518008031109,1.0,0.9,9,1,0,2,V8_EXTRACTED,True
RFQ731-002709,595,32.92876842882204,0.9215222728855988,1.0,0.9333333333333333,14,1,0,1,V8_EXTRACTED,True
RFQ731-002710,2913,30.171471168347708,0.8413033431734708,1.0,0.9375,15,1,0,140,V8_EXTRACTED,True
RFQ731-002711,2913,30.978161994118683,1.0,1.0,1.0,10,0,0,2,V8_EXTRACTED,True
RFQ731-002712,2913,31.952019671061194,0.8329528816574919,1.0,0.8571428571428571,12,1,1,375,V8_EXTRACTED,True
RFQ731-002713,595,27.60009367282826,0.7699813211188685,1.0,0.8125,13,1,2,33,V8_EXTRACTED,True
RFQ731-002714,2913,23.94463931471337,0.8084344408047092,1.0,0.9285714285714286,13,1,0,73,V8_EXTRACTED,True
RFQ731-002715,121,43.85618240513672,0.9066086663836992,1.0,0.8666666666666667,13,0,2,1,V8_EXTRACTED,True
RFQ731-002716,2913,37.16534215199928,0.8948299305927402,1.0,0.9333333333333333,14,0,1,10,V8_EXTRACTED,True
RFQ731-002717,291,33.64610345373331,1.0,1.0,1.0,11,0,0,27,V8_EXTRACTED,True
RFQ731-002718,291,26.26510460269219,0.6712716563800858,1.0,0.8571428571428571,12,1,1,92,V8_EXTRACTED,True
RFQ731-002719,291,43.800101691453705,0.9673565956629857,1.0,0.9333333333333333,14,1,0,1,V8_EXTRACTED,True
RFQ731-002720,291,26.50798839580214,0.903242551628613,1.0,0.9,9,0,1,1,V8_EXTRACTED,True
RFQ731-002721,218,45.40517640230564,1.0,1.0,1.0,12,0,0,1,V8_EXTRACTED,True
RFQ731-002722,595,34.2297100309219,0.8395429719270958,1.0,0.875,14,0,2,11,V8_EXTRACTED,True
RFQ731-002723,595,30.548984748735315,0.759748085381927,1.0,0.875,14,1,1,2,V8_EXTRACTED,True
RFQ731-002724,595,33.05702874004932,0.7958793880315453,1.0,0.9285714285714286,13,0,1,4,V8_EXTRACTED,True
RFQ731-002725,97,23.780842689990124,0.6800831519093646,1.0,0.8181818181818182,9,0,2,16,V8_EXTRACTED,True
RFQ731-002726,218,42.06373105371084,1.0,1.0,1.0,10,0,0,15,V8_EXTRACTED,True
RFQ731-002727,2913,35.10911284723123,1.0,1.0,1.0,14,0,0,13,V8_EXTRACTED,True
RFQ731-002728,2913,17.299498169820293,0.7391831257499664,1.0,0.8571428571428571,12,2,0,3,V8_EXTRACTED,True
RFQ731-002729,595,35.313324081001035,0.8823408461410012,1.0,0.8823529411764706,15,1,1,1,V8_EXTRACTED,True
RFQ731-002730,2913,42.676736821126816,0.9112820597767006,1.0,0.9411764705882353,16,0,1,4,V8_EXTRACTED,True
RFQ731-002731,2913,33.5848929314564,1.0,1.0,1.0,12,0,0,5,V8_EXTRACTED,True
RFQ731-002732,2913,34.396175262935316,1.0,1.0,1.0,12,0,0,12,V8_EXTRACTED,True
RFQ731-002733,2913,33.352826624802795,0.9282704568192263,1.0,0.9285714285714286,13,1,0,14,V8_EXTRACTED,True
RFQ731-002734,2913,40.09880650867503,1.0,1.0,1.0,14,0,0,11,V8_EXTRACTED,True
RFQ731-002735,2913,40.934915726834014,0.9066647313262263,1.0,0.9375,15,0,1,13,V8_EXTRACTED,True
RFQ731-002736,218,33.75666269648297,0.8479846897432952,1.0,0.8,12,2,1,1,V8_EXTRACTED,True
RFQ731-002737,595,35.727014027779184,1.0,1.0,1.0,12,0,0,143,V8_EXTRACTED,True
RFQ731-002738,2913,37.852757730908024,0.8587680515043986,1.0,0.8888888888888888,16,1,1,2,V8_EXTRACTED,True
RFQ731-002739,2913,35.47945033044993,1.0,1.0,1.0,13,0,0,5,V8_EXTRACTED,True
RFQ731-002740,595,33.74372793988695,0.9238130765883611,1.0,0.9333333333333333,14,1,0,31,V8_EXTRACTED,True
RFQ731-002741,2913,35.71832261695144,1.0,1.0,1.0,13,0,0,1,V8_EXTRACTED,True
RFQ731-002742,218,34.775832212868686,0.8867640198059173,1.0,0.8461538461538461,11,2,0,1,V8_EXTRACTED,True
RFQ731-002743,291,35.14824355551579,0.8910192335873565,1.0,0.9285714285714286,13,1,0,1,V8_EXTRACTED,True
RFQ731-002744,2913,21.98817346854728,0.7953315209545055,1.0,0.9230769230769231,12,1,0,348,V8_EXTRACTED,True
RFQ731-002745,2913,25.61373416894736,0.8184116612291709,1.0,0.9333333333333333,14,1,0,1,V8_EXTRACTED,True
RFQ731-002746,2913,36.57953114553642,0.9308020387782805,1.0,0.9411764705882353,16,1,0,1,V8_EXTRACTED,True
RFQ731-002747,2913,33.584940678197626,1.0,1.0,1.0,13,0,0,23,V8_EXTRACTED,True
RFQ731-002748,2913,43.20812540379504,1.0,1.0,1.0,15,0,0,1,V8_EXTRACTED,True
RFQ731-002749,2913,33.5722214170804,0.8261664842731241,1.0,0.875,14,1,1,6,V8_EXTRACTED,True
RFQ731-002750,2913,43.225367430518055,1.0,1.0,1.0,15,0,0,10,V8_EXTRACTED,True
RFQ731-002751,2913,13.835042654596936,0.7071475782918764,1.0,0.8461538461538461,11,2,0,24,V8_EXTRACTED,True
RFQ731-002752,2913,39.14345367702688,0.9361798483588092,1.0,0.9375,15,1,0,2,V8_EXTRACTED,True
RFQ731-002753,2913,35.25398852029868,0.8876175734372286,1.0,0.9333333333333333,14,0,1,14,V8_EXTRACTED,True
RFQ731-002754,121,36.16024716417715,0.8631328936829141,1.0,0.7692307692307693,10,2,1,1,V8_EXTRACTED,True
RFQ731-002755,2913,30.283408746799424,0.7841522072344219,1.0,0.8823529411764706,15,1,1,8,V8_EXTRACTED,True
RFQ731-002756,2913,27.932354572768713,0.9040442993121103,1.0,0.9230769230769231,12,1,0,7,V8_EXTRACTED,True
RFQ731-002757,218,23.03915446341024,0.6429867650646126,1.0,0.8333333333333334,10,1,1,109,V8_EXTRACTED,True
RFQ731-002758,218,40.72325530463029,0.9458255626319443,1.0,0.9230769230769231,12,1,0,1,V8_EXTRACTED,True
RFQ731-002759,2913,39.504742347779576,0.8797787554729993,1.0,0.8823529411764706,15,1,1,47,V8_EXTRACTED,True
RFQ731-002760,121,35.29074509267213,1.0,1.0,1.0,9,0,0,2,V8_EXTRACTED,True
RFQ731-002761,2913,37.96536598421333,1.0,1.0,1.0,14,0,0,1,V8_EXTRACTED,True
RFQ731-002762,2913,35.96733473524935,0.8513563712595315,1.0,0.8823529411764706,15,1,1,10,V8_EXTRACTED,True
RFQ731-002763,595,28.854704763293665,0.9079142358927877,1.0,0.9166666666666666,11,1,0,6,V8_EXTRACTED,True
RFQ731-002764,2913,41.01501830561748,0.9068887706920874,1.0,0.9375,15,0,1,2,V8_EXTRACTED,True
RFQ731-002765,595,35.44019294700958,0.9342800081136042,1.0,0.9285714285714286,13,0,1,2,V8_EXTRACTED,True
RFQ731-002766,595,39.99469936563343,1.0,1.0,1.0,15,0,0,1,V8_EXTRACTED,True
RFQ731-002767,291,24.7227661585465,0.6579832051862888,1.0,0.8571428571428571,12,1,1,161,V8_EXTRACTED,True
RFQ731-002768,2913,35.9699715360274,0.8513673761055082,1.0,0.8823529411764706,15,1,1,23,V8_EXTRACTED,True
RFQ731-002769,218,26.051219421765182,0.9051630378082507,1.0,0.9,9,1,0,50,V8_EXTRACTED,True
RFQ731-002770,218,42.16161428672374,0.948070623711603,1.0,0.9166666666666666,11,1,0,15,V8_EXTRACTED,True
RFQ731-002771,2913,16.86464414130841,0.6832800099875669,1.0,0.8,12,2,1,36,V8_EXTRACTED,True
RFQ731-002772,595,34.48939080042432,0.8449302331921477,1.0,0.8823529411764706,15,1,1,69,V8_EXTRACTED,True
RFQ731-002773,2913,40.55999750006278,0.9436494507206797,1.0,0.9411764705882353,16,1,0,43,V8_EXTRACTED,True
RFQ731-002774,2913,36.8243293530589,0.8935645430430478,1.0,0.9375,15,0,1,12,V8_EXTRACTED,True
RFQ731-002775,291,19.474011519641426,0.5856406282665951,1.0,0.7333333333333333,11,2,2,217,V8_EXTRACTED,True
RFQ731-002776,2913,29.150321892477578,0.8568632262646171,1.0,0.9166666666666666,11,0,1,44,V8_EXTRACTED,True
RFQ731-002777,2913,37.17469513914398,1.0,1.0,1.0,14,0,0,1,V8_EXTRACTED,True
RFQ731-002778,2913,23.701953521225533,0.7437053870443092,1.0,0.875,14,1,1,39,V8_EXTRACTED,True
RFQ731-002779,595,29.322782864841766,0.9096545043328603,1.0,0.9230769230769231,12,1,0,6,V8_EXTRACTED,True
RFQ731-002780,2913,33.34391732933858,1.0,1.0,1.0,12,0,0,3,V8_EXTRACTED,True
RFQ731-002781,291,46.84006350245115,1.0,1.0,1.0,14,0,0,1,V8_EXTRACTED,True
RFQ731-002782,595,34.22971003092189,0.8395429719270957,1.0,0.875,14,0,2,11,V8_EXTRACTED,True
RFQ731-002783,2913,38.83024885978956,1.0,1.0,1.0,14,0,0,5,V8_EXTRACTED,True
RFQ731-002784,595,27.447157412580005,0.805766703361327,1.0,0.8571428571428571,12,1,1,11,V8_EXTRACTED,True
RFQ731-002785,2913,34.568186500458,0.9260011258875788,1.0,0.9333333333333333,14,1,0,2,V8_EXTRACTED,True
RFQ731-002786,2913,29.817593254253214,0.911440180499281,1.0,0.9285714285714286,13,1,0,43,V8_EXTRACTED,True
RFQ731-002787,595,35.44746594189715,1.0,1.0,1.0,13,0,0,1,V8_EXTRACTED,True
RFQ731-002788,595,31.669485943494273,0.8677777049924748,1.0,0.8666666666666667,13,1,1,59,V8_EXTRACTED,True
RFQ731-002789,2913,25.007092905621317,0.8898487977792329,1.0,0.9166666666666666,11,1,0,64,V8_EXTRACTED,True
RFQ731-002790,2913,29.157691864521,0.8198584958406728,1.0,0.8666666666666667,13,1,1,145,V8_EXTRACTED,True
RFQ731-002791,97,36.737427723213834,0.8274741460061014,1.0,0.8,12,1,2,2,V8_EXTRACTED,True
RFQ731-002792,595,31.518480918621435,0.8894659644814903,1.0,0.8666666666666667,13,1,1,33,V8_EXTRACTED,True
RFQ731-002793,2913,21.439503471932966,0.7913139331899774,1.0,0.9230769230769231,12,1,0,3,V8_EXTRACTED,True
RFQ731-002794,2913,15.93236342782216,0.7418470698976758,1.0,0.9,9,1,0,7,V8_EXTRACTED,True
RFQ731-002795,2913,38.24495598074485,1.0,1.0,1.0,14,0,0,1,V8_EXTRACTED,True
RFQ731-002796,2913,27.368446502730066,0.8280336223167647,1.0,0.9285714285714286,13,1,0,134,V8_EXTRACTED,True
RFQ731-002797,2913,23.57085928012161,0.8060351245257736,1.0,0.9285714285714286,13,1,0,12,V8_EXTRACTED,True
RFQ731-002798,595,32.0379785579312,0.8711866494640744,1.0,0.875,14,1,1,28,V8_EXTRACTED,True
RFQ731-002799,2913,38.07754281237642,1.0,1.0,1.0,15,0,0,3,V8_EXTRACTED,True
RFQ731-002800,595,37.19479647231706,1.0,1.0,1.0,14,0,0,1,V8_EXTRACTED,True
RFQ731-002801,97,29.752651046422653,1.0,1.0,1.0,9,0,0,4,V8_EXTRACTED,True
RFQ731-002802,2913,28.745412649038116,0.8142415071351568,1.0,0.8666666666666667,13,1,1,22,V8_EXTRACTED,True
RFQ731-002803,2913,21.9510451154192,0.7950642562903015,1.0,0.9230769230769231,12,1,0,18,V8_EXTRACTED,True
RFQ731-002804,291,33.61518769359978,0.8860369347674696,1.0,0.9230769230769231,12,1,0,1,V8_EXTRACTED,True
RFQ731-002805,595,31.897023049731985,0.8724982206129426,1.0,0.9230769230769231,12,0,1,48,V8_EXTRACTED,True
RFQ731-002806,595,33.94234680331988,0.8789598254546792,1.0,0.8823529411764706,15,1,1,1,V8_EXTRACTED,True
RFQ731-002807,121,33.594371864491706,0.923678067262669,1.0,0.9,9,1,0,1,V8_EXTRACTED,True
RFQ731-002808,2913,38.006513518193366,1.0,1.0,1.0,15,0,0,34,V8_EXTRACTED,True
RFQ731-002809,2913,39.18665340143899,1.0,1.0,1.0,15,0,0,4,V8_EXTRACTED,True
RFQ731-002810,291,37.81715772731275,0.9385479251431342,1.0,0.9230769230769231,12,1,0,31,V8_EXTRACTED,True
RFQ731-002811,121,45.949283724787854,0.9116928613555841,1.0,0.8571428571428571,12,0,2,1,V8_EXTRACTED,True
RFQ731-002812,291,34.995962720620255,0.9271656075725944,1.0,0.9230769230769231,12,1,0,4,V8_EXTRACTED,True
RFQ731-002813,2913,44.61172477295704,0.9159409765877178,1.0,0.9411764705882353,16,0,1,5,V8_EXTRACTED,True
RFQ731-002814,595,38.62392059678528,1.0,1.0,1.0,14,0,0,1,V8_EXTRACTED,True
RFQ731-002815,2913,36.62460423276424,1.0,1.0,1.0,14,0,0,18,V8_EXTRACTED,True
RFQ731-002816,2913,35.03312149431423,0.8472695517781144,1.0,0.8888888888888888,16,1,1,12,V8_EXTRACTED,True
RFQ731-002817,2913,20.1641582020212,0.7158577298935407,1.0,0.8571428571428571,12,1,1,30,V8_EXTRACTED,True
RFQ731-002818,2913,37.215670326837824,0.9375139158432315,1.0,0.9333333333333333,14,1,0,21,V8_EXTRACTED,True
RFQ731-002819,595,37.53098697633145,1.0,1.0,1.0,13,0,0,1,V8_EXTRACTED,True
RFQ731-002820,121,38.94114506941186,0.9537863546817837,1.0,0.9166666666666666,11,1,0,1,V8_EXTRACTED,True
RFQ731-002821,595,34.27760943879441,0.9311385688354203,1.0,0.9285714285714286,13,0,1,23,V8_EXTRACTED,True
RFQ731-002822,2913,14.102925174075505,0.7049802286474547,1.0,0.7857142857142857,11,3,0,213,V8_EXTRACTED,True
RFQ731-002823,2913,46.34070025807695,1.0,1.0,1.0,17,0,0,1,V8_EXTRACTED,True
RFQ731-002824,218,37.02163160243409,0.8957818427403952,1.0,0.8461538461538461,11,1,1,3,V8_EXTRACTED,True
RFQ731-002825,2913,22.497495418599016,0.7575452276796873,1.0,0.8666666666666667,13,1,1,7,V8_EXTRACTED,True
RFQ731-002826,2913,35.597569274939005,0.928565995777922,1.0,0.9333333333333333,14,1,0,2,V8_EXTRACTED,True
RFQ731-002827,2913,30.357212783743417,0.913323972275179,1.0,0.9333333333333333,14,1,0,39,V8_EXTRACTED,True
RFQ731-002828,595,36.325565703651456,0.9387902732711739,1.0,0.9333333333333333,14,0,1,3,V8_EXTRACTED,True
RFQ731-002829,2913,35.93715416831381,1.0,1.0,1.0,13,0,0,4,V8_EXTRACTED,True
RFQ731-002830,2913,42.22041603937245,1.0,1.0,1.0,15,0,0,48,V8_EXTRACTED,True
RFQ731-002831,595,36.15285563525576,0.9580382047845075,1.0,0.9333333333333333,14,1,0,1,V8_EXTRACTED,True
RFQ731-002832,595,33.36216164959161,0.9227570176753684,1.0,0.9333333333333333,14,1,0,1,V8_EXTRACTED,True
RFQ731-002833,2913,36.61499051097704,0.8928011886491869,1.0,0.9375,15,0,1,36,V8_EXTRACTED,True
RFQ731-002834,2913,40.18258334620309,1.0,1.0,1.0,15,0,0,6,V8_EXTRACTED,True
RFQ731-002835,2913,43.19920724996191,1.0,1.0,1.0,15,0,0,10,V8_EXTRACTED,True
RFQ731-002836,595,33.11113459193285,0.8334848485543562,1.0,0.8666666666666667,13,0,2,3,V8_EXTRACTED,True
RFQ731-002837,2913,39.77748295684597,0.9373595548290186,1.0,0.9411764705882353,16,1,0,2,V8_EXTRACTED,True
RFQ731-002838,2913,38.16858709055489,1.0,1.0,1.0,15,0,0,15,V8_EXTRACTED,True
RFQ731-002839,595,34.7911604437278,1.0,1.0,1.0,12,0,0,3,V8_EXTRACTED,True
RFQ731-002840,2913,13.2582359752459,0.7014562176009362,1.0,0.8333333333333334,10,2,0,7,V8_EXTRACTED,True
RFQ731-002841,595,35.6820339538763,0.937247652577995,1.0,0.9333333333333333,14,0,1,16,V8_EXTRACTED,True
RFQ731-002842,2913,23.19441687709201,0.8789282770072341,1.0,0.9090909090909091,10,1,0,6,V8_EXTRACTED,True
RFQ731-002843,2913,40.127094169313345,0.9043450229390155,1.0,0.9375,15,0,1,51,V8_EXTRACTED,True
RFQ731-002844,2913,39.17236030351805,1.0,1.0,1.0,14,0,0,2,V8_EXTRACTED,True
RFQ731-002845,2913,40.783707057480484,0.906238929804451,1.0,0.9375,15,0,1,14,V8_EXTRACTED,True
RFQ731-002846,218,25.979726022574216,0.9020312155868498,1.0,0.8888888888888888,8,1,0,25,V8_EXTRACTED,True
RFQ731-002847,2913,31.67143970674691,1.0,1.0,1.0,12,0,0,262,V8_EXTRACTED,True
RFQ731-002848,595,35.93028805018942,1.0,1.0,1.0,13,0,0,4,V8_EXTRACTED,True
RFQ731-002849,218,31.520384042828347,0.869082887427553,1.0,0.8333333333333334,10,1,1,1,V8_EXTRACTED,True
RFQ731-002850,595,29.34339125049342,0.9158074987079365,1.0,0.9230769230769231,12,1,0,38,V8_EXTRACTED,True
RFQ731-002851,2913,44.83719960704601,0.9164527916772635,1.0,0.9411764705882353,16,0,1,3,V8_EXTRACTED,True
RFQ731-002852,121,37.43589466030268,0.791005743210646,1.0,0.8461538461538461,11,0,2,1,V8_EXTRACTED,True
RFQ731-002853,2913,35.494116853725494,1.0,1.0,1.0,12,0,0,15,V8_EXTRACTED,True
RFQ731-002854,2913,35.32667881626174,0.8374472151253581,1.0,0.875,14,1,1,59,V8_EXTRACTED,True
RFQ731-002855,2913,37.061125297360505,1.0,1.0,1.0,13,0,0,6,V8_EXTRACTED,True
RFQ731-002856,2913,37.598154751494285,1.0,1.0,1.0,15,0,0,3,V8_EXTRACTED,True
RFQ731-002857,2913,34.83301615623338,0.9319845709597311,1.0,0.9333333333333333,14,1,0,20,V8_EXTRACTED,True
RFQ731-002858,595,31.363889596015625,0.9225480871322305,1.0,0.9285714285714286,13,1,0,12,V8_EXTRACTED,True
RFQ731-002859,121,31.66322015795178,0.9179160751822018,1.0,0.9090909090909091,10,1,0,1,V8_EXTRACTED,True
RFQ731-002860,2913,29.392606661541144,0.915986652192436,1.0,0.9230769230769231,12,1,0,41,V8_EXTRACTED,True
RFQ731-002861,2913,35.3174855670793,1.0,1.0,1.0,13,0,0,9,V8_EXTRACTED,True
RFQ731-002862,2913,40.746340050797016,1.0,1.0,1.0,16,0,0,46,V8_EXTRACTED,True
RFQ731-002863,2913,43.1435013899015,1.0,1.0,1.0,14,0,0,18,V8_EXTRACTED,True
RFQ731-002864,2913,21.43950347193296,0.7913139331899774,1.0,0.9230769230769231,12,1,0,3,V8_EXTRACTED,True
RFQ731-002865,2913,29.61345218165706,0.7805903407470828,1.0,0.8823529411764706,15,1,1,11,V8_EXTRACTED,True
RFQ731-002866,2913,24.072630948310852,0.8092431252735969,1.0,0.9285714285714286,13,1,0,3,V8_EXTRACTED,True
RFQ731-002867,595,36.38331952594854,1.0,1.0,1.0,13,0,0,3,V8_EXTRACTED,True
RFQ731-002868,2913,34.488664336666204,0.8306656859692951,1.0,0.875,14,1,1,4,V8_EXTRACTED,True
RFQ731-002869,2913,38.7592195656065,1.0,1.0,1.0,14,0,0,10,V8_EXTRACTED,True
RFQ731-002870,2913,42.40194708384796,1.0,1.0,1.0,14,0,0,6,V8_EXTRACTED,True
RFQ731-002871,2913,45.00661414109453,1.0,1.0,1.0,16,0,0,11,V8_EXTRACTED,True
RFQ731-002872,595,34.766906401838156,0.9349557029278888,1.0,0.9285714285714286,13,0,1,19,V8_EXTRACTED,True
RFQ731-002873,595,35.96906962576224,0.9379450273030735,1.0,0.9333333333333333,14,0,1,10,V8_EXTRACTED,True
RFQ731-002874,2913,30.580802629426646,0.9141515800402308,1.0,0.9285714285714286,13,1,0,4,V8_EXTRACTED,True
RFQ731-002875,2913,34.67404159058356,1.0,1.0,1.0,13,0,0,114,V8_EXTRACTED,True
RFQ731-002876,2913,39.18665340143899,1.0,1.0,1.0,15,0,0,4,V8_EXTRACTED,True
RFQ731-002877,2913,38.779742921778286,0.9405596919428652,1.0,0.9333333333333333,14,1,0,28,V8_EXTRACTED,True
RFQ731-002878,291,25.305334324379956,0.6644674036657124,1.0,0.8125,13,2,1,85,V8_EXTRACTED,True
RFQ731-002879,595,27.438105822477766,0.901970338760239,1.0,0.9166666666666666,11,1,0,77,V8_EXTRACTED,True
RFQ731-002880,595,36.77820097938684,0.9375313305260111,1.0,0.9333333333333333,14,0,1,1,V8_EXTRACTED,True
RFQ731-002881,291,31.455532254471397,1.0,1.0,1.0,11,0,0,23,V8_EXTRACTED,True
RFQ731-002882,2913,42.68538727349515,0.9113319887900291,1.0,0.9375,15,0,1,53,V8_EXTRACTED,True
